filename,total_characters,split
35944.txt,302417,train
2810.txt,149537,train
26663.txt,170840,train
8947.txt,478194,train
49635.txt,487573,train
19169.txt,3688,train
5966.txt,274628,train
946.txt,127410,train
35057.txt,207720,train
1480.txt,575365,train
47679.txt,725958,train
609.txt,335674,train
8510.txt,103892,train
43050.txt,15738,train
5345.txt,779407,train
48562.txt,516418,train
36561.txt,340380,train
14379.txt,394469,train
38540.txt,326500,train
35383.txt,348704,train
36376.txt,553573,train
29128.txt,230024,train
45164.txt,12050,train
36277.txt,393651,train
9845.txt,862416,train
20749.txt,1039818,train
6719.txt,755684,train
31127.txt,76364,train
815.txt,1129159,train
42351.txt,280004,train
46050.txt,285268,train
38384.txt,338107,train
7070.txt,652924,train
10901.txt,74704,train
38600.txt,725612,train
48834.txt,321948,train
5019.txt,428746,train
53177.txt,848480,train
28474.txt,142213,train
52730.txt,189339,train
48978.txt,450365,train
4632.txt,437996,train
38446.txt,431228,train
39815.txt,242781,train
9214.txt,22744,train
51174.txt,837739,train
2841.txt,599508,train
862.txt,64943,train
24692.txt,10535,train
57668.txt,72390,train
6751.txt,284012,train
56630.txt,283525,train
56987.txt,914694,train
31832.txt,158841,train
27613.txt,464214,train
34613.txt,401887,train
3791.txt,361025,train
40837.txt,564612,train
8595.txt,104946,train
47186.txt,581802,train
48116.txt,377294,train
3752.txt,236152,train
47947.txt,769900,train
7965.txt,443172,train
37307.txt,272891,train
30659.txt,292982,train
56289.txt,145235,train
32221.txt,249945,train
55629.txt,241615,train
35956.txt,226193,train
30056.txt,66534,train
36209.txt,854231,train
54833.txt,23176,train
54491.txt,256914,train
32556.txt,268481,train
4340.txt,207785,train
35105.txt,314405,train
32355.txt,494247,train
55354.txt,126767,train
56495.txt,109738,train
42521.txt,723216,train
29305.txt,73651,train
966.txt,203729,train
55492.txt,523703,train
40480.txt,698774,train
47242.txt,452360,train
43751.txt,597685,train
44805.txt,251994,train
1753.txt,29978,train
50175.txt,579893,train
56953.txt,138234,train
44614.txt,42340,train
10342.txt,405536,train
24334.txt,198834,train
2858.txt,315923,train
46564.txt,996079,train
40863.txt,1124882,train
34343.txt,119301,train
57543.txt,405041,train
5362.txt,136034,train
296.txt,151000,train
3632.txt,896207,train
56908.txt,148500,train
25006.txt,388124,train
34662.txt,770748,train
47966.txt,314125,train
42062.txt,570549,train
40519.txt,606021,train
2534.txt,103667,train
27199.txt,34256,train
54589.txt,143910,train
53289.txt,607396,train
44202.txt,1515720,train
3901.txt,103397,train
37856.txt,251921,train
41425.txt,515161,train
38656.txt,184150,train
46521.txt,649884,train
10064.txt,984139,train
57777.txt,799551,train
42813.txt,583169,train
33533.txt,10820,train
49095.txt,516796,train
40717.txt,161960,train
48766.txt,146672,train
37635.txt,372521,train
50899.txt,558733,train
37708.txt,54652,train
48974.txt,180691,train
144.txt,765118,train
11105.txt,25572,train
9211.txt,15882,train
24904.txt,307510,train
45666.txt,155779,train
55898.txt,698369,train
53964.txt,150487,train
41383.txt,39642,train
10546.txt,214006,train
11154.txt,492311,train
33500.txt,1176716,train
54063.txt,389367,train
40605.txt,286503,train
42160.txt,29456,train
2417.txt,496313,train
22224.txt,603356,train
41598.txt,203916,train
7061.txt,610768,train
4414.txt,162388,train
10937.txt,113722,train
35099.txt,341052,train
28675.txt,448555,train
6680.txt,75619,train
36745.txt,244078,train
53758.txt,369087,train
49216.txt,594681,train
48268.txt,960064,train
56651.txt,196838,train
47006.txt,314158,train
56927.txt,170869,train
38626.txt,261881,train
48258.txt,577101,train
37214.txt,30136,train
48194.txt,599098,train
55086.txt,222024,train
13619.txt,407249,train
52439.txt,53489,train
57709.txt,1065766,train
25057.txt,26682,train
25186.txt,656700,train
34151.txt,528760,train
40673.txt,310141,train
50962.txt,430032,train
32021.txt,1058522,train
2296.txt,175574,train
1080.txt,19568,train
58755.txt,290929,train
30768.txt,130931,train
7499.txt,466336,train
45819.txt,594998,train
51924.txt,105596,train
10417.txt,155589,train
52881.txt,533398,train
47627.txt,376214,train
57041.txt,79668,train
33988.txt,423624,train
44101.txt,835552,train
4426.txt,840986,train
9263.txt,423791,train
732.txt,1780560,train
6524.txt,30588,train
51290.txt,571418,train
50330.txt,330590,train
2388.txt,124276,train
6630.txt,310499,train
5862.txt,252614,train
34063.txt,582455,train
4281.txt,217419,train
26675.txt,35909,train
40431.txt,257937,train
7107.txt,92055,train
28336.txt,510940,train
44118.txt,367295,train
14229.txt,55987,train
40935.txt,815329,train
1731.txt,56888,train
26623.txt,201876,train
43927.txt,16838,train
7444.txt,88791,train
35784.txt,753885,train
58020.txt,153261,train
41.txt,69904,train
54117.txt,634604,train
49947.txt,696482,train
55196.txt,67975,train
41708.txt,364591,train
42756.txt,568470,train
43114.txt,444592,train
33682.txt,64143,train
1940.txt,39171,train
1190.txt,79753,train
35507.txt,80127,train
25944.txt,514545,train
40035.txt,197161,train
53905.txt,449460,train
38513.txt,371635,train
38701.txt,98616,train
26277.txt,538440,train
39407.txt,732126,train
3357.txt,114363,train
10401.txt,194822,train
28193.txt,75784,train
55015.txt,61149,train
54720.txt,603112,train
42919.txt,62549,train
32524.txt,372857,train
9266.txt,232493,train
51748.txt,105755,train
29002.txt,97646,train
16409.txt,87849,train
26918.txt,33760,train
9507.txt,487913,train
5901.txt,314371,train
30508.txt,86370,train
26647.txt,220552,train
5731.txt,282411,train
26534.txt,367253,train
25009.txt,671772,train
10581.txt,311774,train
42438.txt,894025,train
42829.txt,438756,train
41352.txt,299145,train
2956.txt,349462,train
2731.txt,453213,train
55246.txt,223216,train
57986.txt,326176,train
34571.txt,336699,train
10810.txt,295717,train
51797.txt,385513,train
6960.txt,277421,train
40542.txt,197186,train
57463.txt,461875,train
56809.txt,243406,train
42103.txt,45111,train
26526.txt,325110,train
7368.txt,333074,train
41528.txt,316645,train
52042.txt,26739,train
33137.txt,27574,train
48649.txt,25123,train
40288.txt,267608,train
25301.txt,85645,train
49667.txt,54323,train
2297.txt,187520,train
43841.txt,117687,train
39827.txt,382876,train
57486.txt,276702,train
26308.txt,111075,train
41608.txt,308730,train
42591.txt,259361,train
53363.txt,527106,train
39525.txt,138551,train
25768.txt,294993,train
13359.txt,71613,train
52850.txt,109115,train
49634.txt,489653,train
40951.txt,619316,train
39821.txt,265261,train
33218.txt,462647,train
3537.txt,1445036,train
24909.txt,533409,train
30624.txt,311025,train
28598.txt,160068,train
44952.txt,311451,train
2307.txt,471636,train
36255.txt,307345,train
26781.txt,91111,train
271.txt,304101,train
35386.txt,719092,train
43223.txt,540560,train
9311.txt,323551,train
27363.txt,325564,train
44193.txt,240555,train
38821.txt,299080,train
10648.txt,604853,train
36977.txt,151051,train
58026.txt,106497,train
27693.txt,302779,train
38504.txt,15750,train
44991.txt,213416,train
41639.txt,446132,train
29930.txt,53465,train
40529.txt,226869,train
6563.txt,131027,train
27231.txt,232948,train
43628.txt,568642,train
36981.txt,66753,train
360.txt,914042,train
31554.txt,243581,train
1264.txt,318485,train
35807.txt,338506,train
52704.txt,249929,train
34838.txt,1298326,train
22104.txt,61706,train
5969.txt,813015,train
33311.txt,791715,train
30314.txt,70425,train
51315.txt,376682,train
19512.txt,571825,train
31809.txt,747900,train
2680.txt,398746,train
10217.txt,197320,train
31615.txt,80734,train
39603.txt,352357,train
26860.txt,473994,train
12793.txt,303497,train
28567.txt,618868,train
53678.txt,522063,train
29254.txt,59711,train
32540.txt,347201,train
27201.txt,487436,train
54406.txt,615349,train
41129.txt,294626,train
42763.txt,433967,train
10479.txt,626923,train
57783.txt,856895,train
53716.txt,662306,train
56830.txt,244417,train
38223.txt,203022,train
51067.txt,362751,train
43523.txt,789911,train
47920.txt,319964,train
8654.txt,168492,train
9392.txt,1667,train
26690.txt,339507,train
45624.txt,362818,train
41942.txt,235581,train
30243.txt,2163,train
31231.txt,125746,train
24822.txt,255531,train
39083.txt,281755,train
40962.txt,199731,train
52391.txt,882401,train
33347.txt,129479,train
29984.txt,521300,train
42119.txt,579206,train
40295.txt,956472,train
39955.txt,561392,train
32135.txt,327563,train
35401.txt,26758,train
42174.txt,252112,train
25655.txt,9677,train
24653.txt,50475,train
44951.txt,261164,train
11264.txt,75988,train
3780.txt,998715,train
34257.txt,291471,train
39607.txt,1332598,train
24946.txt,482934,train
47358.txt,326046,train
15244.txt,327392,train
44259.txt,67829,train
5372.txt,157168,train
6845.txt,22250,train
27130.txt,57933,train
36966.txt,113626,train
38898.txt,36001,train
34485.txt,983481,train
39657.txt,50148,train
10056.txt,498945,train
53558.txt,578601,train
29938.txt,531396,train
9379.txt,526784,train
55590.txt,361148,train
24570.txt,263611,train
8784.txt,134324,train
28058.txt,298499,train
32757.txt,576388,train
1047.txt,832214,train
37752.txt,58228,train
48615.txt,513140,train
45932.txt,185039,train
27508.txt,363187,train
52750.txt,115716,train
32628.txt,246562,train
223.txt,399595,train
10739.txt,183294,train
56095.txt,181226,train
5261.txt,380649,train
6155.txt,269199,train
27804.txt,117096,train
31004.txt,928940,train
10062.txt,794016,train
1569.txt,563063,train
11889.txt,594747,train
42251.txt,691413,train
5700.txt,582092,train
9788.txt,512586,train
25622.txt,882611,train
50670.txt,322016,train
39134.txt,457300,train
9192.txt,1107642,train
32699.txt,1630376,train
33485.txt,714694,train
36717.txt,270961,train
55539.txt,241104,train
7478.txt,263894,train
1887.txt,406037,train
3176.txt,1106818,train
3140.txt,295092,train
55526.txt,354845,train
1207.txt,604869,train
54812.txt,1433161,train
32110.txt,251060,train
153.txt,804617,train
36386.txt,99220,train
56552.txt,304309,train
45848.txt,893398,train
31388.txt,156479,train
33696.txt,29502,train
31709.txt,472228,train
54666.txt,52144,train
3007.txt,105449,train
44864.txt,62643,train
56667.txt,728783,train
39456.txt,234902,train
48217.txt,186505,train
31156.txt,1137106,train
27583.txt,23360,train
29816.txt,433664,train
36843.txt,1335470,train
39634.txt,1034564,train
31747.txt,151960,train
5897.txt,1103561,train
45239.txt,4858,train
31872.txt,199193,train
4726.txt,137266,train
39778.txt,262611,train
8994.txt,268131,train
9088.txt,604831,train
44628.txt,504356,train
37686.txt,404497,train
30024.txt,6738,train
37255.txt,393357,train
42076.txt,84604,train
52069.txt,1129402,train
58151.txt,178315,train
27000.txt,796681,train
9444.txt,27569,train
7936.txt,124799,train
3574.txt,131517,train
50053.txt,591808,train
39388.txt,706835,train
41044.txt,414935,train
1211.txt,205493,train
32061.txt,931270,train
2029.txt,407956,train
120.txt,364428,train
55867.txt,459601,train
32280.txt,295199,train
54392.txt,978245,train
6137.txt,1320134,train
1431.txt,128972,train
40793.txt,417293,train
40566.txt,288591,train
51540.txt,364508,train
3027.txt,532621,train
51239.txt,424699,train
55778.txt,582191,train
50118.txt,24421,train
56884.txt,57964,train
49906.txt,78712,train
38775.txt,22007,train
9387.txt,93082,train
25891.txt,174751,train
54076.txt,1111709,train
10881.txt,286912,train
28235.txt,447163,train
42203.txt,113640,train
52512.txt,60014,train
44724.txt,435045,train
47364.txt,752167,train
1090.txt,74840,train
56734.txt,1077402,train
36173.txt,252349,train
41973.txt,798692,train
46905.txt,135355,train
50212.txt,1021921,train
58691.txt,334949,train
35499.txt,1416314,train
58492.txt,26582,train
58720.txt,20334,train
32650.txt,73892,train
297.txt,406654,train
27506.txt,568266,train
36158.txt,493131,train
1840.txt,1094722,train
36952.txt,221257,train
1361.txt,232061,train
47402.txt,602051,train
37520.txt,400016,train
34423.txt,167859,train
43055.txt,28195,train
42329.txt,344965,train
10693.txt,635088,train
29366.txt,745211,train
9999.txt,187572,train
5713.txt,138597,train
56858.txt,391803,train
7923.txt,1720,train
31481.txt,200436,train
47378.txt,474322,train
36273.txt,301104,train
18479.txt,493151,train
49728.txt,42720,train
2344.txt,46402,train
56795.txt,528415,train
9776.txt,461579,train
54092.txt,320536,train
42030.txt,339558,train
2092.txt,749429,train
52645.txt,41188,train
41315.txt,253032,train
18590.txt,1164393,train
34408.txt,902370,train
30320.txt,133601,train
4976.txt,1215275,train
38346.txt,394623,train
1848.txt,783679,train
12674.txt,574976,train
35861.txt,492686,train
3771.txt,342856,train
41550.txt,129611,train
49060.txt,225315,train
11243.txt,922097,train
7051.txt,469427,train
32983.txt,832655,train
36903.txt,245816,train
34819.txt,992884,train
29031.txt,298919,train
53882.txt,36849,train
12574.txt,83167,train
39138.txt,652292,train
53976.txt,99989,train
33264.txt,177649,train
55412.txt,145336,train
37713.txt,225441,train
50994.txt,234714,train
3094.txt,530541,train
7248.txt,71952,train
54818.txt,48862,train
52756.txt,436725,train
4169.txt,80894,train
10797.txt,547190,train
40868.txt,1148780,train
27897.txt,596666,train
40497.txt,138805,train
32330.txt,618592,train
26.txt,460177,train
10541.txt,143467,train
32995.txt,53233,train
50096.txt,727219,train
41701.txt,522827,train
21904.txt,367205,train
29197.txt,189599,train
10448.txt,57736,train
56398.txt,241525,train
9479.txt,213819,train
45025.txt,471131,train
2606.txt,150979,train
50345.txt,499161,train
56408.txt,379183,train
175.txt,474753,train
737.txt,195498,train
51942.txt,76865,train
25672.txt,385743,train
36046.txt,325127,train
34962.txt,279944,train
55249.txt,359902,train
33532.txt,239298,train
28142.txt,32435,train
37864.txt,471078,train
7910.txt,1720,train
46195.txt,146017,train
29672.txt,321693,train
10677.txt,575208,train
26736.txt,227282,train
45617.txt,789463,train
39206.txt,250886,train
25001.txt,391296,train
48802.txt,147195,train
2168.txt,827157,train
57732.txt,460107,train
35639.txt,327097,train
27654.txt,7075,train
11369.txt,74581,train
40606.txt,353054,train
32501.txt,217766,train
50717.txt,714010,train
49241.txt,128679,train
25079.txt,320891,train
27794.txt,571421,train
56438.txt,221193,train
48674.txt,427427,train
5327.txt,135508,train
6108.txt,224161,train
17199.txt,293785,train
28557.txt,6857,train
48870.txt,251573,train
39143.txt,398439,train
46952.txt,83775,train
41508.txt,809017,train
130.txt,356523,train
7942.txt,122058,train
30118.txt,214098,train
11275.txt,5795055,train
4594.txt,385978,train
43091.txt,147458,train
32262.txt,764029,train
316.txt,415102,train
53212.txt,626606,train
45960.txt,706419,train
29414.txt,64102,train
25869.txt,290132,train
49663.txt,329663,train
50914.txt,368929,train
45067.txt,10882,train
48288.txt,402825,train
43394.txt,79119,train
7938.txt,130900,train
34083.txt,364501,train
55821.txt,254993,train
45233.txt,421437,train
55493.txt,196957,train
39301.txt,1296882,train
46977.txt,154905,train
33085.txt,103638,train
53935.txt,3311640,train
37817.txt,173970,train
55829.txt,973510,train
34987.txt,419308,train
7409.txt,54993,train
36343.txt,480794,train
41689.txt,486017,train
47873.txt,1371077,train
6872.txt,703570,train
43428.txt,236393,train
48642.txt,571865,train
2689.txt,507125,train
31157.txt,62249,train
40660.txt,875813,train
3948.txt,119861,train
53563.txt,255884,train
7321.txt,637463,train
43731.txt,484341,train
45929.txt,652573,train
47309.txt,40462,train
53375.txt,326194,train
52670.txt,283357,train
44791.txt,572394,train
38902.txt,48564,train
33402.txt,438994,train
19259.txt,419123,train
2619.txt,663252,train
1708.txt,486731,train
56005.txt,231047,train
10853.txt,129836,train
31188.txt,342181,train
46228.txt,1710248,train
38399.txt,852933,train
32933.txt,417943,train
53791.txt,768646,train
11106.txt,593490,train
39411.txt,332697,train
48835.txt,513078,train
43242.txt,126331,train
27754.txt,87235,train
57863.txt,397773,train
34704.txt,756246,train
27966.txt,1415530,train
23574.txt,166573,train
5090.txt,366284,train
7913.txt,1738,train
35080.txt,141572,train
52458.txt,332897,train
33303.txt,343313,train
4052.txt,70874,train
1590.txt,383800,train
35462.txt,615512,train
31704.txt,68372,train
50091.txt,351168,train
28395.txt,94898,train
2115.txt,443699,train
40022.txt,529616,train
5981.txt,208608,train
21889.txt,426650,train
4132.txt,61326,train
28621.txt,729212,train
38404.txt,980134,train
34214.txt,699159,train
23973.txt,18154,train
50195.txt,156912,train
10294.txt,73916,train
7194.txt,59313,train
